,lasso,elasticnet
51,-12.752279944331327,-12.87755599027884
52,-20.081468668329265,-20.20441021845854
53,-16.0924814349706,-16.142635306717615
54,-20.081468668329265,-20.20441021845854
55,-19.922340126747596,-19.865898514110317
56,-17.632027410051144,-17.71834131802461
57,-19.922340126747596,-19.865898514110317
58,-12.862127776848242,-12.969060012772049
59,-1.782804532912764,-1.7363286479712619
60,-3.319059487571596,-3.383713392427637
61,-9.77806567266213,-9.737559516189725
62,-9.77806567266213,-9.737559516189725
63,-15.264855590336392,-15.1178505482254
64,-22.84480796170518,-22.821441309746913
65,-19.055743500226058,-19.06708031042084
66,-22.84480796170518,-22.821441309746913
67,-20.301475015949833,-20.148828225716535
68,-20.301475015949833,-20.148828225716535
69,-29.48216821422014,-29.67845422263343
70,-11.826809281576347,-11.854060789090637
71,-24.89877110691623,-25.023045064966517
72,-22.030677332524547,-21.833705646854604
73,-24.89877110691623,-25.023045064966517
74,-10.898476918128422,-10.86106142634763
75,-10.898476918128422,-10.86106142634763
76,7.621243734292335,7.69094971771774
77,6.339691900315227,6.288880785700167
78,-1.782804532912764,-1.7363286479712619
79,-6.362205903551446,-6.407061535117022
80,-6.362205903551446,-6.407061535117022
81,-10.263785788040739,-10.234253819865367
82,-19.321913737118987,-19.269363845059047
83,-13.520030254382272,-13.674426597009244
84,-19.321913737118987,-19.269363845059047
85,-14.816647898550348,-14.843294706526628
86,-14.816647898550348,-14.843294706526628
87,-22.468888138513282,-22.348473019484135
88,-22.468888138513282,-22.348473019484135
89,-12.744435904638676,-12.53351284770058
90,-21.87115917073148,-21.95990067456944
91,-5.7862480434461645,-5.701578326159369
92,-5.7862480434461645,-5.701578326159369
93,-6.920053488433126,-7.06009395985267
94,-10.216688060472167,-10.537103695532059
95,-19.10385651093951,-19.06061887334788
96,-19.887362977128934,-19.609636750464954
97,-25.03156564459549,-24.886418230847777
98,-5.806236647239956,-5.974066813898553
99,-6.176492438963111,-6.2120286159261475
100,-24.39292630667448,-24.322019965106854
101,-26.432289139334983,-26.432346707089124
102,-8.646196449999133,-8.689269259200161
103,20.95609816510348,20.7036765269669
104,-25.535357761236483,-25.59416538546451
105,-4.066128620158791,-4.005210569582788
106,1.0901193462989935,1.1272157181652869
107,-12.881868116058913,-12.887057541440667
108,-10.079603435838086,-9.971397580662938
109,-7.421396334072953,-7.393465606505837
110,1.8385052983626045,1.83708713703478
111,-22.284267566224592,-22.33246776992376
112,-20.07161187578365,-20.022239512696512
113,3.6395085654060746,3.6688328638416525
114,-17.798564163711273,-17.837296015290626
115,-6.866304648019322,-6.907686351259766
116,-17.109180958490338,-17.083141891352668
117,-4.593121761496684,-4.590420671632681
118,-6.827927006142855,-6.858964361561136
119,-5.599155136037253,-5.717090373620843
120,-18.462547986981768,-18.531966233797853
121,-15.44753988906948,-15.447413449908993
122,1.4826991008019117,1.4349115825123406
123,-6.172184136812308,-6.217583439884422
124,-0.646188187770327,-0.6583197946521867
125,-0.9660407925374194,-0.8504426895448954
126,-5.7136831186149095,-5.978281982544633
127,0.019859555397638146,-0.08870725705145602
128,-3.0921407510430226,-2.662439062072086
129,-16.43863047126129,-16.140341362850897
130,-1.636313544517618,-1.5349255048445918
131,13.210936840262415,13.188111270888633
132,-1.9185628093273248,-1.9675012354278456
133,-0.4680327699817487,-0.2769912792481774
134,-16.646606950800827,-16.430116850198615
135,-3.2928621932548334,-3.2866527012434408
136,4.3558996453205445,4.280723388155393
137,-3.662482031745474,-3.6229591866808275
138,-6.867105234232971,-6.935944523690817
139,-8.73962418688209,-8.684102667841069
140,-11.398759521097375,-11.146485593104973
141,-8.73962418688209,-8.684102667841069
142,-12.136621721543083,-11.986294014780123
143,-2.0240005142877266,-2.123855460684768
144,-2.0240005142877266,-2.123855460684768
145,-12.136621721543083,-11.986294014780123
146,-13.072057959218965,-13.009539235174696
147,-19.61105537025329,-19.4141306556518
148,-19.61105537025329,-19.4141306556518
149,-13.072057959218965,-13.009539235174696
150,-22.366466248848408,-22.277278521831086
151,2.3478990187114297,2.403999579772191
152,-26.08751160405718,-25.928900474977915
153,-14.09191201683208,-13.976557319184426
154,-20.00739210118475,-19.807181152813396
155,-11.617840651518039,-11.523651333038798
156,-14.09191201683208,-13.976557319184426
157,-6.879118052235688,-6.983614520316327
158,-11.617840651518039,-11.523651333038798
159,-26.08751160405718,-25.928900474977915
160,-9.076909431636922,-8.98272401487002
161,0.005424458390647889,0.13319229436202334
162,-11.531441638330048,-11.498533021887543
163,-11.531441638330048,-11.498533021887543
164,0.005424458390647889,0.13319229436202334
165,-9.076909431636922,-8.98272401487002
166,-25.48260048709121,-25.51254056874021
167,-24.998500961684037,-24.74411203632333
168,-24.998500961684037,-24.74411203632333
169,-25.48260048709121,-25.51254056874021
170,-0.5688418572391271,-0.4906458278648655
171,-10.806546651074536,-10.778586800070553
172,-12.517366708212661,-12.288216032997342
173,-10.806546651074536,-10.778586800070553
174,-2.261940493068927,-2.207303522492565
175,-2.261940493068927,-2.207303522492565
176,-7.4310964190741355,-7.579480146865058
177,-7.4310964190741355,-7.579480146865058
178,-10.616454360601367,-10.628860457359373
179,-9.419738346295052,-9.261212515796348
180,-7.4310964190741355,-7.579480146865058
181,-11.50096133887262,-11.528615813047834
182,-6.922712396284437,-6.97237613944328
183,-11.50096133887262,-11.528615813047834
184,-22.639257704096412,-22.67874792036886
185,-22.639257704096412,-22.67874792036886
186,-4.0375489237841204,-4.065756743644497
187,-23.851584822370437,-23.82138825521097
188,-18.1505698454552,-18.119890591597088
189,-18.1505698454552,-18.119890591597088
190,-12.063850735501928,-11.954919031909021
191,-18.1505698454552,-18.119890591597088
192,-16.203362887912043,-16.20035849478746
193,4.013227931077621,3.917308485316965
194,-16.203362887912043,-16.20035849478746
195,-23.851584822370437,-23.82138825521097
196,-12.688113421605994,-12.667756209584233
197,-1.5008436340262932,-1.4755700111853798
198,-24.62126608425245,-24.636273812981322
199,-24.62126608425245,-24.636273812981322
200,-1.5008436340262932,-1.4755700111853798
201,-12.688113421605994,-12.667756209584233
202,-24.62126608425245,-24.636273812981322
203,-20.96307143413855,-21.079576398918434
204,-20.96307143413855,-21.079576398918434
205,-6.539457526971086,-6.5417541044479695
206,-6.539457526971086,-6.5417541044479695
207,3.431911540743413,3.4711056410393417
208,-10.982846163545934,-11.168435350112286
209,-6.539457526971086,-6.5417541044479695
210,-1.5565804515550652,-1.6026183992204484
211,-1.5565804515550652,-1.6026183992204484
212,-4.1614252988060025,-4.2056223466351295
213,-4.1614252988060025,-4.2056223466351295
214,-8.743809001396924,-8.667090556288924
215,-10.144910856343497,-10.15870718920107
216,-8.650941827872886,-8.797481235035239
217,-10.144910856343497,-10.15870718920107
218,-8.833003284339375,-8.757240294007847
219,-8.833003284339375,-8.757240294007847
220,-11.95094252321416,-11.815486420499381
221,-12.074167504495616,-11.968824995398908
222,-13.847815218280322,-14.204398609792715
223,-11.106980855523984,-11.006683425617574
224,-8.755268161702125,-8.944186104898943
225,-19.911756483028295,-19.802101203451407
226,-20.74520811276367,-20.90929445012237
227,-4.038338951129941,-3.700235678767654
228,-11.870007737372411,-11.80667732555168
229,-11.514294244581844,-11.495804022557548
230,-24.569846873139998,-24.693259730312953
231,-9.29056145316581,-9.299561334176916
232,-9.29056145316581,-9.299561334176916
233,-7.497661279496727,-7.520009677751246
234,-9.21356220962536,-9.193257131897914
235,-7.064988464046819,-6.976493841866404
236,-7.053206397777401,-7.012546984687493
237,-7.053206397777401,-7.012546984687493
238,-12.066060843665674,-12.00699620644077
239,-12.066060843665674,-12.00699620644077
240,-12.066060843665674,-12.00699620644077
241,-10.837013738294118,-10.7674353403933
242,-23.760067765555593,-23.725655882664768
243,-23.760067765555593,-23.725655882664768
244,-23.760067765555593,-23.725655882664768
245,-17.396266267484034,-17.304476135599593
246,-21.37928206901647,-21.422168036015634
247,-17.396266267484034,-17.304476135599593
248,-10.188648107367596,-10.264670580037578
249,-25.86593665762271,-25.984581857451023
250,-21.36531664614507,-21.377171441857605
251,-21.36531664614507,-21.377171441857605
252,-25.86593665762271,-25.984581857451023
253,-7.269037159398063,-7.406108111895034
254,-13.375672442635679,-13.460657621492917
255,-11.170095497649365,-11.184238312019685
256,-18.6717322424983,-18.610024458991866
257,-25.38083946366748,-25.391647589665624
258,-11.961856219582677,-11.977661746638436
259,-24.004955203045743,-24.03674218770232
260,-22.906948741682122,-22.94024665354529
