,concentration,reference_energy,hull_energy,file_location
223,0.5,-9.292641071429639,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0348_finished_approved/run_final_approved/OUTCAR
224,0.5,-3.3660542857144753,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0350_finished_approved/run_final_approved/OUTCAR
225,0.5,-24.22458607142833,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0351_finished_approved/run_final_approved/OUTCAR
226,0.5,-23.836508571428844,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0352_finished_approved/run_final_approved/OUTCAR
227,0.5,0.640528214284635,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0353_finished_approved/run_final_approved/OUTCAR
228,0.375,-14.625633148148786,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0358_finished_approved/run_final_approved/OUTCAR
229,0.375,-8.629429444444744,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0359_finished_approved/run_final_approved/OUTCAR
230,0.375,-25.130480925925955,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0361_finished_approved/run_final_approved/OUTCAR
231,0.375,-7.803522407408957,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0362_finished_approved/run_final_approved/OUTCAR
232,0.375,-10.69306500000127,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0363_finished_approved/run_final_approved/OUTCAR
233,0.25,-4.171486923076793,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0365_finished_approved/run_final_approved/OUTCAR
234,0.25,-7.988176153844506,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0366_finished_approved/run_final_approved/OUTCAR
235,0.25,-2.523018846152179,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0367_finished_approved/run_final_approved/OUTCAR
236,0.875,-3.9690833870977826,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0371_finished_approved/run_final_approved/OUTCAR
237,0.875,-8.528032419355261,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0372_finished_approved/run_final_approved/OUTCAR
238,0.75,-6.398584333333682,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0374_finished_approved/run_final_approved/OUTCAR
239,0.75,-9.39157900000159,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0375_finished_approved/run_final_approved/OUTCAR
240,0.75,-14.26905633333367,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0376_finished_approved/run_final_approved/OUTCAR
241,0.625,-8.988195344828446,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0378_finished_approved/run_final_approved/OUTCAR
242,0.625,-20.4993987931032,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0381_finished_approved/run_final_approved/OUTCAR
243,0.625,-24.5535156896559,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0383_finished_approved/run_final_approved/OUTCAR
244,0.625,-19.309916034482765,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0386_finished_approved/run_final_approved/OUTCAR
245,0.5,-19.334955000000978,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0391_finished_approved/run_final_approved/OUTCAR
246,0.5,-20.06081249999982,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0393_finished_approved/run_final_approved/OUTCAR
247,0.5,-14.594417142857553,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0395_finished_approved/run_final_approved/OUTCAR
248,0.375,-9.594333888890738,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0399_finished_approved/run_final_approved/OUTCAR
249,0.375,-25.25005314815008,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0403_finished_approved/run_final_approved/OUTCAR
250,0.375,-22.63950351852023,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0404_finished_approved/run_final_approved/OUTCAR
251,0.375,-22.54209981481486,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0406_finished_approved/run_final_approved/OUTCAR
252,0.375,-25.136112037038764,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0407_finished_approved/run_final_approved/OUTCAR
253,0.25,-3.1982915384608424,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0409_finished_approved/run_final_approved/OUTCAR
254,0.75,-15.271612666668469,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0418_finished_approved/run_final_approved/OUTCAR
255,0.75,-11.964339000001681,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0419_finished_approved/run_final_approved/OUTCAR
256,0.5,-18.956165714286044,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0425_finished_approved/run_final_approved/OUTCAR
257,0.5,-25.656366428571737,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0428_finished_approved/run_final_approved/OUTCAR
258,0.5,-11.855347500000692,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0430_finished_approved/run_final_approved/OUTCAR
259,0.625,-24.09988327586191,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0444_finished_approved/run_final_approved/OUTCAR
260,0.625,-24.438207413792583,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0445_finished_approved/run_final_approved/OUTCAR
261,0.625,-11.926796034483177,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0446_finished_approved/run_final_approved/OUTCAR
262,0.625,-24.87770258620626,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0447_finished_approved/run_final_approved/OUTCAR
263,0.5,-32.412627857143306,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0448_finished_approved/run_final_approved/OUTCAR
264,0.5,-16.11202714285704,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0450_finished_approved/run_final_approved/OUTCAR
265,0.375,-22.84056425926064,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0457_finished_approved/run_final_approved/OUTCAR
266,0.25,-16.929534999998346,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0458_finished_approved/run_final_approved/OUTCAR
267,0.25,-20.48793384615412,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0459_finished_approved/run_final_approved/OUTCAR
268,0.5,-21.197882857143618,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0474_finished_approved/run_final_approved/OUTCAR
269,0.75,7.11701366666612,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0507_finished_approved/run_final_approved/OUTCAR
270,0.625,9.595258448276102,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0510_finished_approved/run_final_approved/OUTCAR
271,0.5,15.808992142857342,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0515_finished_approved/run_final_approved/OUTCAR
272,0.5,0.5584817857128753,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0516_finished_approved/run_final_approved/OUTCAR
273,0.5,8.98990535714209,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0517_finished_approved/run_final_approved/OUTCAR
274,0.5,-16.22276785714405,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0519_finished_approved/run_final_approved/OUTCAR
275,0.375,13.23269611111018,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0521_finished_approved/run_final_approved/OUTCAR
276,0.25,14.488061538462315,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0526_finished_approved/run_final_approved/OUTCAR
277,0.875,-5.038845645162057,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0530_finished_approved/run_final_approved/OUTCAR
278,0.75,-8.449774666668475,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0531_finished_approved/run_final_approved/OUTCAR
279,0.75,-15.780471666667967,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0532_finished_approved/run_final_approved/OUTCAR
280,0.625,-16.697028448276274,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0533_finished_approved/run_final_approved/OUTCAR
281,0.625,-8.106878448275808,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0536_finished_approved/run_final_approved/OUTCAR
282,0.5,-24.910398928572672,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0538_finished_approved/run_final_approved/OUTCAR
283,0.5,-19.494691428572455,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0539_finished_approved/run_final_approved/OUTCAR
284,0.5,-12.157829285714326,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0540_finished_approved/run_final_approved/OUTCAR
285,0.5,-15.839006428572183,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0541_finished_approved/run_final_approved/OUTCAR
286,0.5,-9.651299642858444,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0542_finished_approved/run_final_approved/OUTCAR
287,0.375,-19.28693537037155,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0543_finished_approved/run_final_approved/OUTCAR
288,0.375,-18.174482777778977,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0544_finished_approved/run_final_approved/OUTCAR
289,0.375,-1.5138672222239737,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0545_finished_approved/run_final_approved/OUTCAR
290,0.375,-17.743069814816568,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0546_finished_approved/run_final_approved/OUTCAR
291,0.125,-0.7960921999995207,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0550_finished_approved/run_final_approved/OUTCAR
292,0.875,-3.971578870968024,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0551_finished_approved/run_final_approved/OUTCAR
293,0.875,-3.841254677420999,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0552_finished_approved/run_final_approved/OUTCAR
294,0.75,-5.505267333334037,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0553_finished_approved/run_final_approved/OUTCAR
295,0.75,-7.916435000001815,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0554_finished_approved/run_final_approved/OUTCAR
296,0.75,-6.029126666667159,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0555_finished_approved/run_final_approved/OUTCAR
297,0.75,-8.60024533333359,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0556_finished_approved/run_final_approved/OUTCAR
298,0.75,-12.953744000001185,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0557_finished_approved/run_final_approved/OUTCAR
299,0.625,-5.38085431034574,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0558_finished_approved/run_final_approved/OUTCAR
300,0.625,-4.555782241379214,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0559_finished_approved/run_final_approved/OUTCAR
301,0.625,-18.2778329310338,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0560_finished_approved/run_final_approved/OUTCAR
302,0.625,-14.737324999999672,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0562_finished_approved/run_final_approved/OUTCAR
303,0.625,-17.03642258620703,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0563_finished_approved/run_final_approved/OUTCAR
304,0.625,-19.952542241380286,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0564_finished_approved/run_final_approved/OUTCAR
305,0.5,4.002549285713387,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0568_finished_approved/run_final_approved/OUTCAR
306,0.5,-23.52167571428611,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0569_finished_approved/run_final_approved/OUTCAR
307,0.5,-9.72632642857109,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0570_finished_approved/run_final_approved/OUTCAR
308,0.5,-19.354942857142582,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0571_finished_approved/run_final_approved/OUTCAR
309,0.5,-7.305363571429017,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0572_finished_approved/run_final_approved/OUTCAR
310,0.5,-8.138621785714609,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0573_finished_approved/run_final_approved/OUTCAR
311,0.5,-23.37450785714371,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0574_finished_approved/run_final_approved/OUTCAR
312,0.5,-19.73473214285702,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0575_finished_approved/run_final_approved/OUTCAR
313,0.5,-27.56790642857254,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0576_finished_approved/run_final_approved/OUTCAR
314,0.5,-20.492423035715237,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0577_finished_approved/run_final_approved/OUTCAR
315,0.5,-27.54078750000133,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0578_finished_approved/run_final_approved/OUTCAR
316,0.375,-0.9476531481480093,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0579_finished_approved/run_final_approved/OUTCAR
317,0.375,1.9662568518509924,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0580_finished_approved/run_final_approved/OUTCAR
318,0.375,-16.992707777779547,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0585_finished_approved/run_final_approved/OUTCAR
319,0.375,-14.65381611111251,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0586_finished_approved/run_final_approved/OUTCAR
320,0.375,-11.426683148149172,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0587_finished_approved/run_final_approved/OUTCAR
321,0.25,3.1879680769249648,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0589_finished_approved/run_final_approved/OUTCAR
322,0.25,-3.7122234615371608,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0591_finished_approved/run_final_approved/OUTCAR
323,0.25,-8.936358076921964,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0593_finished_approved/run_final_approved/OUTCAR
324,0.625,9.117719137931553,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0601_finished_approved/run_final_approved/OUTCAR
325,0.25,7.25853269230907,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0616_finished_approved/run_final_approved/OUTCAR
326,0.875,-2.1139975806462066,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0620_finished_approved/run_final_approved/OUTCAR
327,0.875,-5.5748566129034955,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0621_finished_approved/run_final_approved/OUTCAR
328,0.75,-3.331609666667627,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0622_finished_approved/run_final_approved/OUTCAR
329,0.75,-11.099388000001891,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0623_finished_approved/run_final_approved/OUTCAR
330,0.75,-6.430691333333982,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0624_finished_approved/run_final_approved/OUTCAR
331,0.75,-10.503333000000245,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0625_finished_approved/run_final_approved/OUTCAR
332,0.75,-5.007629666667886,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0626_finished_approved/run_final_approved/OUTCAR
333,0.625,-3.9939163793105994,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0627_finished_approved/run_final_approved/OUTCAR
334,0.625,-11.822523620689505,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0628_finished_approved/run_final_approved/OUTCAR
335,0.625,-16.221840172413483,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0629_finished_approved/run_final_approved/OUTCAR
336,0.625,-15.596181206896926,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0631_finished_approved/run_final_approved/OUTCAR
337,0.625,-14.586564655173044,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0632_finished_approved/run_final_approved/OUTCAR
338,0.625,-20.66745775862136,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0633_finished_approved/run_final_approved/OUTCAR
339,0.5,-1.1579192857149272,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0637_finished_approved/run_final_approved/OUTCAR
340,0.5,-22.43004000000123,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0638_finished_approved/run_final_approved/OUTCAR
341,0.5,-11.049373214285245,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0639_finished_approved/run_final_approved/OUTCAR
342,0.5,-18.53911321428622,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0640_finished_approved/run_final_approved/OUTCAR
343,0.5,-5.5376960714284,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0641_finished_approved/run_final_approved/OUTCAR
344,0.5,-7.429623571429796,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0642_finished_approved/run_final_approved/OUTCAR
345,0.5,-22.448672500000757,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0643_finished_approved/run_final_approved/OUTCAR
346,0.5,-18.49773392857149,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0644_finished_approved/run_final_approved/OUTCAR
347,0.5,-27.159561785714864,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0645_finished_approved/run_final_approved/OUTCAR
348,0.5,-27.18047464285738,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0647_finished_approved/run_final_approved/OUTCAR
349,0.375,-7.477360185186365,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0648_finished_approved/run_final_approved/OUTCAR
